web-scraper-order,web-scraper-start-url,name,price,link,link-href
"1597442363-1173","https://www.bitfang.com/computer-hardware","HP A2U56AAABB 24x External DVD Wr...","₹ 1,623","","https://www.bitfang.com/hp-a2u56aaabb-external-dvd-writer"
"1597442363-456","https://www.bitfang.com/computer-hardware","Asus 90MB0WC0-M0EAY0 LGA 1151 Int...","₹ 9,694","","https://www.bitfang.com/asus-90mb0wc0-m0eay0-lga-1151-intel-h370-ddr4-micro-atx-intel-desktop-motherboard"
"1597442363-344","https://www.bitfang.com/computer-hardware","Lenovo 65DFKAC1IN AMD FreeSync Fl...","₹ 8,810","","https://www.bitfang.com/lenovo-65dfkac1in-amd-freesync-flat-screen-65-hz-1920-x-1080-va-238-in-monitor"
"1597442363-362","https://www.bitfang.com/computer-hardware","Gigabyte GeForce RTX 2080 Super G...","₹ 61,250","","https://www.bitfang.com/gigabyte-geforce-rtx-2080-super-gaming-oc-8g-graphics-card-3x-windforce-fans-8gb-256-bit-gddr6-gv-n208sgaming-oc-8gc-video-card"
"1597442363-1018","https://www.bitfang.com/computer-hardware","Belkin Wireless F5D9050 Network A...","₹ 3,036","","https://www.bitfang.com/belkin-f5d9050-usb-adapter"
"1597442363-547","https://www.bitfang.com/computer-hardware","Seagate Backup Plus STEL4000300 4...","₹ 7,447","","https://www.bitfang.com/seagate-backup-plus-stel4000300-4-tb-external-hard-drive"
"1597442363-777","https://www.bitfang.com/computer-hardware","Samsung LC27F390FHWXXL AMD FreeSy...","₹ 12,931","","https://www.bitfang.com/samsung-lc27f390fhwxxl-27-curved-led-monitor"
"1597442363-511","https://www.bitfang.com/computer-hardware","Cadyce CA-HDC3M 3 mtr HDMI Cable","₹ 659","","https://www.bitfang.com/cadyce-ca-hdc3m-3-mtr-hdmi-cable"
"1597442363-400","https://www.bitfang.com/computer-hardware","AMD Ryzen Threadripper YD292XA8AF...","₹ 48,804","","https://www.bitfang.com/amd-ryzen-threadripper-yd292xa8afwof-12-core-43-ghz-str4-desktop-processor"
"1597442363-595","https://www.bitfang.com/computer-hardware","TP-Link RE305 Wireless 2.4 GHz Ac...","₹ 2,547","","https://www.bitfang.com/tp-link-re305-wireless-24-ghz-access-point"
"1597442363-739","https://www.bitfang.com/computer-hardware","ASUS-RTX 2070 Overclocked O8G ROG...","₹ 64,764","","https://www.bitfang.com/asus-rtx-2070-overclocked-o8g-rog-strix-pci-express-30-geforce-rtx-2070-graphic-card"
"1597442363-941","https://www.bitfang.com/computer-hardware","Belkin F9K1106 Wireless 4 300 Mbp...","₹ 3,453","","https://www.bitfang.com/belkin-f9k1106-101001000-mbps-4"
"1597442363-809","https://www.bitfang.com/computer-hardware","Zebronics SPK-ZEB BTRUCF Indie 4....","₹ 7,114","","https://www.bitfang.com/zebronics-indie-41-channel-multi-media-speaker"
"1597442363-678","https://www.bitfang.com/computer-hardware","ADATA AHD650-1TU31-CRD 1 TB USB 3...","₹ 3,404","","https://www.bitfang.com/adata-ahd650-1tu31-crd-1-tb-usb-31-16-mb-25-in-external-hard-drive"
"1597442363-977","https://www.bitfang.com/computer-hardware","Belkin F2CP013bt14BLKS Network Ca...","₹ 4,836","","https://www.bitfang.com/belkin-f2cp013bt14blksjpg-network-cable"
"1597442363-8","https://www.bitfang.com/computer-hardware","Amkette EVOFOXPHANTOMUSB Wired US...","₹ 641","","https://www.bitfang.com/amkette-evofoxphantomusb-wired-usb-7-buttons-mouse"
"1597442363-440","https://www.bitfang.com/computer-hardware","Bajaj 11001 4 Outlets Spike Guard","₹ 310","","https://www.bitfang.com/bajaj-11001-4-outlets-spike-guard"
"1597442363-214","https://www.bitfang.com/computer-hardware","Gskill F4-3200C16S-32GVK 32GB 320...","₹ 16,863","","https://www.bitfang.com/gskill-f4-3200c16s-32gvk-32gb-3200-mhz-ddr4-desktop-memory"
"1597442363-285","https://www.bitfang.com/computer-hardware","TP-Link Archer C20 AC750 Wireless...","₹ 1,567","","https://www.bitfang.com/tp-link-archer-c20-ac750-wireless-5-733-mbps-dual-band-4-lan-wireless-router"
"1597442363-1223","https://www.bitfang.com/computer-hardware","Intel Core i5 i5 7400 3.50 GHz LG...","₹ 16,650","","https://www.bitfang.com/intel-core-i5-7400-350-ghz-lga-1151-server-processor"
"1597442363-600","https://www.bitfang.com/computer-hardware","AMD Ryzen Threadripper 1900X 8-Co...","₹ 24,750","","https://www.bitfang.com/amd-ryzen-threadripper-1900x-8-core-38-ghz-str4-desktop-processor"
"1597442363-630","https://www.bitfang.com/computer-hardware","Adata AX4S2666W4G16-SBF 4GB 2666M...","₹ 1,581","","https://www.bitfang.com/adata-ax4s2666w4g16-sbf-ddr4-4-gb-2666mhz"
"1597442363-572","https://www.bitfang.com/computer-hardware","HP 2UN30AA USB Wired Keyboard","₹ 485","","https://www.bitfang.com/amkette-2un30aa-usb-wired-keyboard"
"1597442363-803","https://www.bitfang.com/computer-hardware","Zebronics SPK-SW2121RUCF 2.1 Chan...","₹ 2,374","","https://www.bitfang.com/zeb-computer-multimedia-21-speaker-sw2121rucf"
"1597442363-45","https://www.bitfang.com/computer-hardware","Sapphire 11295-05-20G RADEON RX 5...","₹ 23,489","","https://www.bitfang.com/sapphire-11295-05-20g-radeon-rx-5000-pci-express-40-graphic-card"
"1597442363-104","https://www.bitfang.com/computer-hardware","Gigabyte X570-AORUS-PRO AM4 AMD X...","₹ 24,700","","https://www.bitfang.com/gigabyte-x570-aorus-pro-am4-amd-x570-ddr4-atx-amd-desktop-motherboard"
"1597442363-376","https://www.bitfang.com/computer-hardware","Intel 300 Series BX80623i52400S 4...","₹ 34,452","","https://www.bitfang.com/intel-300-series-bx80623i52400s-4-core-33-ghz-lga-1151-desktop-processor"
"1597442363-587","https://www.bitfang.com/computer-hardware","Gigabyte GV-RX570GAMING-4GD FBA P...","₹ 11,899","","https://www.bitfang.com/gigabyte-gv-rx570gaming-4gd-fba-pci-express-30-graphic-card"
"1597442363-116","https://www.bitfang.com/computer-hardware","MSI MPG Z490 Gaming Plus","₹ 18,800","","https://www.bitfang.com/msi-mpg-z490-gaming-plus"
"1597442363-1180","https://www.bitfang.com/computer-hardware","SanDisk SDHC32GB4 100 MB/s 32 GB ...","₹ 449","","https://www.bitfang.com/sandisk-sdhc32gb4-32-gb-memory-card"
"1597442363-1084","https://www.bitfang.com/computer-hardware","ADATA HD650 AHD650-2TU31-CRD 2 TB...","₹ 5,379","","https://www.bitfang.com/adata-ahd650-2tu31-crd-2-tb-usb-31-no-portable-hdds"
"1597442363-593","https://www.bitfang.com/computer-hardware","TP-Link TL-WA855RE Wireless 2.4 G...","₹ 1,567","","https://www.bitfang.com/tp-link-tl-wa855re-wireless-24-ghz-access-point"
"1597442363-40","https://www.bitfang.com/computer-hardware","Colorful G-C1660S-6G-V GeForce PC...","₹ 20,281","","https://www.bitfang.com/colorful-g-c1660s-6g-v-geforce-pci-express-30-graphic-card"
"1597442363-682","https://www.bitfang.com/computer-hardware","ADATA AHD720-2TU31-CBL 2 TB USB 3...","₹ 5,470","","https://www.bitfang.com/adata-ahd720-2tu31-cbl-2-tb-usb-30-8-mb-25-in-external-hard-drive"
"1597442363-984","https://www.bitfang.com/computer-hardware","Dell WM524  Wireless USB 3.0 4 Bu...","₹ 3,919","","https://www.bitfang.com/dell-wm524-wireless-usb-30-4-buttons-mouse"
"1597442363-319","https://www.bitfang.com/computer-hardware","HyperX HX432C16FB3A/16 16 GB 3200...","₹ 8,207","","https://www.bitfang.com/hyperx-hx432c16fb3a16-16-gb-3200-mhz-ddr4-desktop-memory"
"1597442363-337","https://www.bitfang.com/computer-hardware","Corsair CMK4GX4M1A2400C16 4 GB 24...","₹ 2,200","","https://www.bitfang.com/corsair-cmk4gx4m1a2400c16-4-gb-2400-mhz-ddr4-desktop-memory"
"1597442363-206","https://www.bitfang.com/computer-hardware","Gskill F4-4000C18D-16GVK 16 GB 40...","₹ 13,100","","https://www.bitfang.com/gskill-f4-4000c18d-16gvk-16-gb-4000-mhz-ddr4-desktop-memory"
"1597442363-605","https://www.bitfang.com/computer-hardware","ADATA AHV620S-2TU31-CBL 2 TB Exte...","₹ 4,863","","https://www.bitfang.com/adata-ahv620s-2tu31-cbl-2-tb-external-hard-drive"
"1597442363-415","https://www.bitfang.com/computer-hardware","Zebronics Thump 4.2 Channel 28 W ...","₹ 3,821","","https://www.bitfang.com/zebronics-thump-42-channel-trolly-speaker"
"1597442363-917","https://www.bitfang.com/computer-hardware","Sandisk SDCZ50-032G-B35 Cruzer Bl...","₹ 404","","https://www.bitfang.com/sdcz50-032g-b35-pen-drive-32-gb"
"1597442363-1334","https://www.bitfang.com/computer-hardware","Avantree FDKB-MRO-2M-WHT 2 mtr US...","₹ 237","","https://www.bitfang.com/avantree-fdkb-mro-2m-wht-micro-usb-cable"
"1597442363-1289","https://www.bitfang.com/computer-hardware","Corsair CW-9060007-WW 2000 RPM CP...","₹ 5,367","","https://www.bitfang.com/corsair-cw-9060007-ww-2000-rpm-cpu-fans-heatsink-1"
"1597442363-928","https://www.bitfang.com/computer-hardware","Cisco Cisco 6 Foot Yellow Patch C...","₹ 1,255","","https://www.bitfang.com/cisco-cisco-6-foot-yellow-patch-cable-72-1482-01-network-cable"
"1597442363-980","https://www.bitfang.com/computer-hardware","Belkin F3N400-06-ICE 1 mtr Grey N...","₹ 3,567","","https://www.bitfang.com/belkin-f3n400-06-ice-audio-video-cable-grey"
"1597442363-581","https://www.bitfang.com/computer-hardware","Zebronics Zeb-Fame 2.0 Channel 5 ...","₹ 440","","https://www.bitfang.com/zebronics-zeb-fame-5-w-pc-speaker"
"1597442363-437","https://www.bitfang.com/computer-hardware","HP 5RD66A7 Flat Screen 60 Hz 1600...","₹ 5,099","","https://www.bitfang.com/hp-5rd66a7-flat-screen-60-hz-1600-x-900-tn-195-in-monitor"
"1597442363-1243","https://www.bitfang.com/computer-hardware","Cadyce CA-PC61M 1 mtr Patch Cord","₹ 182","","https://www.bitfang.com/cadyce-ca-pc61m-1-mtr-patch-cord"
"1597442363-118","https://www.bitfang.com/computer-hardware","Intel Core i3 BX80684I39100 4-Cor...","₹ 10,993","","https://www.bitfang.com/intel-core-i3-bx80684i39100-4-core-36-ghz-lga-1151-desktop-processor"
"1597442363-1032","https://www.bitfang.com/computer-hardware","D-Link DWA-125 USB 2.0 Adapter","₹ 4,675","","https://www.bitfang.com/d-link-dwa-125-usb-20-adapter"
"1597442363-286","https://www.bitfang.com/computer-hardware","TP-Link Archer C1200 Wireless 5 1...","₹ 2,841","","https://www.bitfang.com/tp-link-archer-c1200-wireless-5-1200-mbps-dual-band-4-lan-wireless-router"
"1597442363-88","https://www.bitfang.com/computer-hardware","AMD Ryzen 9 RYZEN-9-3950X 8-Core ...","₹ 68,601","","https://www.bitfang.com/amd-ryzen-9-ryzen-9-3950x-8-core-35-ghz-am4-desktop-processor"
"1597442363-1046","https://www.bitfang.com/computer-hardware","D-Link DGS-1510-28 24 10/100/1000...","₹ 27,225","","https://www.bitfang.com/d-link-dgs-1510-28-24-101001000-mbps-rackmount-switch"
"1597442363-73","https://www.bitfang.com/computer-hardware","Gskill F4-2400C17S-8GVR 8GB 2400 ...","₹ 3,519","","https://www.bitfang.com/gskill-f4-2400c17s-8gvr-8gb-2400-mhz-ddr4-desktop-memory"
"1597442363-1281","https://www.bitfang.com/computer-hardware","Logitech MK235 Keyboards & Mouse ...","₹ 1,241","","https://www.bitfang.com/logitech-mk235-keyboards-mice-combo-black"
"1597442363-1296","https://www.bitfang.com/computer-hardware","Kingston DTM30/32GBIN Data Travel...","₹ 1,140","","https://www.bitfang.com/kingston-dtm3032gbin-personal-drives-32-gb-pen-drive"
"1597442363-783","https://www.bitfang.com/computer-hardware","Zebronics SPK-ZEB BTRUCF-POLO 5.1...","₹ 7,414","","https://www.bitfang.com/computer-multimedia-51-speaker-polo"
"1597442363-1039","https://www.bitfang.com/computer-hardware","D-Link DWL-2600AP Wireless 2.4 GH...","₹ 19,258","","https://www.bitfang.com/d-link-dwl-2600ap-24-to-24835-ghz-wireless"
"1597442363-1066","https://www.bitfang.com/computer-hardware","Antec NeoEco 620 650W ATX Power S...","₹ 6,434","","https://www.bitfang.com/antec-neo-eco-620-24-pin-650-w-power-supply"
"1597442363-791","https://www.bitfang.com/computer-hardware","ASUS RTX 2070 Overclocked O8G GDD...","₹ 62,369","","https://www.bitfang.com/asus-rtx-2070-overclocked-o8g-gddr6-graphic-card"
"1597442363-68","https://www.bitfang.com/computer-hardware","Teamgroup TF3D48G3000HC16C01 8GB ...","₹ 4,350","","https://www.bitfang.com/teamgroup-tf3d48g3000hc16c01-8gb-3000-mhz-ddr4-desktop-memory"
"1597442363-101","https://www.bitfang.com/computer-hardware","Gigabyte X570-UD AM4 AMD X570 DDR...","₹ 14,467","","https://www.bitfang.com/gigabyte-x570-ud-am4-amd-x570-ddr4-atx-amd-desktop-motherboard"
"1597442363-98","https://www.bitfang.com/computer-hardware","Gigabyte Z490M LGA 1200 Intel Z49...","₹ 14,362","","https://www.bitfang.com/gigabyte-z490m-lga-1200-intel-z490-ddr4-micro-atx-intel-desktop-motherboard"
"1597442363-352","https://www.bitfang.com/computer-hardware","Acer VG240YP AMD FreeSync Widescr...","₹ 13,999","","https://www.bitfang.com/acer-vg240yp-amd-freesync-widescreen-144-hz-1920-x-1080-ips-238-in-monitor"
"1597442363-1336","https://www.bitfang.com/computer-hardware","Avantree FDKB-MI5-WHT 1 mtr USB C...","₹ 404","","https://www.bitfang.com/avantree-fdkb-mi5-wht-usb-mfi-cable"
"1597442363-796","https://www.bitfang.com/computer-hardware","Zebronics BT4650RUCF 2.1 speaker","₹ 5,302","","https://www.bitfang.com/zebronics-bt4650rucf-21-speaker"
"1597442363-932","https://www.bitfang.com/computer-hardware","Cadyce CA-HDCAB5 5mtr HDMI Cable","₹ 3,289","","https://www.bitfang.com/cadyce-ca-hdcab5-5mtr-hdmi-cable"
"1597442363-171","https://www.bitfang.com/computer-hardware","Galax 28ISL6MDW7WN RTX 20 PCI Exp...","₹ 63,900","","https://www.bitfang.com/galax-28isl6mdw7wn-rtx-20-pci-express-30-graphic-card"
"1597442363-1074","https://www.bitfang.com/computer-hardware","ADATA Shock Resistant AHD650-2TU3...","₹ 4,893","","https://www.bitfang.com/adata-ahd650-2tu31-cbk-2-tb-usb-31-no-portable-hdds"
"1597442363-1000","https://www.bitfang.com/computer-hardware","Dell 4DMNG Laptop Battery Black","₹ 3,233","","https://www.bitfang.com/dell-4dmng-battery-black"
"1597442363-1247","https://www.bitfang.com/computer-hardware","CADYCE CA-IP100MW 1.3 MP Webcam","₹ 6,400","","https://www.bitfang.com/cadyce-ca-ip100mw-13-mp-webcam"
"1597442363-1291","https://www.bitfang.com/computer-hardware","APC BX1000UXI 1000 VA 600 Watts U...","₹ 7,584","","https://www.bitfang.com/apc-bx1000uxi-1000-va-600-w-ups"
"1597442363-579","https://www.bitfang.com/computer-hardware","D-Link DIR-615 Wireless 4 300 Mbp...","₹ 1,150","","https://www.bitfang.com/d-link-dir-615-10100-mbps-4-lan-port-wireless-router"
"1597442363-741","https://www.bitfang.com/computer-hardware","Gigabyte H310M-H LGA 1151 Intel H...","₹ 4,895","","https://www.bitfang.com/gigabyte-h310m-h-lga-1151-intel-h310-ddr4-micro-atx-desktop-motherboard"
"1597442363-35","https://www.bitfang.com/computer-hardware","Galax 26ISL6MPX2EX RTX 20 PCI Exp...","₹ 35,444","","https://www.bitfang.com/galax-26isl6mpx2ex-rtx-20-pci-express-30-graphic-card"
"1597442363-480","https://www.bitfang.com/computer-hardware","Dell SE2719H AMD FreeSync Flat sc...","₹ 18,576","","https://www.bitfang.com/dell-se2719h-amd-freesync-flat-screen-60-hz-1920-x-1080-ips-27-in-monitor"
"1597442363-231","https://www.bitfang.com/computer-hardware","Gskill F3-1600C9S-8GRSL 8 GB 1600...","₹ 3,746","","https://www.bitfang.com/gskill-f3-1600c9s-8grsl-8-gb-1600-mhz-ddr3-desktop-memory"
"1597442363-77","https://www.bitfang.com/computer-hardware","Antec AM4U32168G11-7DKR 16 GB 320...","₹ 10,078","","https://www.bitfang.com/antec-am4u32168g11-7dkr-16-gb-3200-mhz-ddr4-desktop-memory"
"1597442363-1110","https://www.bitfang.com/computer-hardware","Adata AD4S2400316G17-R 16GB 2400M...","₹ 11,385","","https://www.bitfang.com/adata-ad4s2400316g17-r-16-gb-2400-mhz-ddr4-desktop-ram"
"1597442363-135","https://www.bitfang.com/computer-hardware","Galax 60IRL7DSY91C GTX 16 PCI Exp...","₹ 23,112","","https://www.bitfang.com/galax-60irl7dsy91c-gtx-16-pci-express-30-graphic-card"
"1597442363-17","https://www.bitfang.com/computer-hardware","Amkette NEOSPINNS141 Laptop Sleev...","₹ 378","","https://www.bitfang.com/amkette-neospinns141-laptop-sleeve-black"
"1597442363-771","https://www.bitfang.com/computer-hardware","Asus DUAL-GTX1660TI-O6G Graphics ...","₹ 18,400","","https://www.bitfang.com/asus-dual-gtx1660ti-o6g-graphics-video-cards"
"1597442363-49","https://www.bitfang.com/computer-hardware","Palit AXRX-5700XT-8GBD6-3DHR-OC R...","₹ 39,752","","https://www.bitfang.com/palit-axrx-5700xt-8gbd6-3dhr-oc-radeon-rx-5700-pci-express-40-graphic-card"
"1597442363-907","https://www.bitfang.com/computer-hardware","Logitech 920-007119 USB Wireless ...","₹ 2,775","","https://www.bitfang.com/logitech-920-007119-wireless-usb"
"1597442363-15","https://www.bitfang.com/computer-hardware","Amkette NEOTUFFNT141 Laptop Sleev...","₹ 403","","https://www.bitfang.com/amkette-neotuffnt141-laptop-sleeve-black"
"1597442363-541","https://www.bitfang.com/computer-hardware","Amkette HDMI 2.0 Compliant Cable ...","₹ 424","","https://www.bitfang.com/amkette-hdmi-20-compliant-cable-15-mtr-hdmi-cable"
"1597442363-1003","https://www.bitfang.com/computer-hardware","Dell 3521 Laptop Battery Black","₹ 2,939","","https://www.bitfang.com/dell-3521-6-cell-battery-black"
"1597442363-81","https://www.bitfang.com/computer-hardware","Adata AX4U320038G16A-DT60 16 GB 3...","₹ 9,400","","https://www.bitfang.com/adata-ax4u320038g16a-dt60-16-gb-3200-mhz-ddr4-desktop-memory"
"1597442363-189","https://www.bitfang.com/computer-hardware","Asus DUAL-RTX2070S-A8G-EVO RADEON...","₹ 52,900","","https://www.bitfang.com/asus-dual-rtx2070s-a8g-evo-radeon-rx-580-pci-express-30-graphic-card"
"1597442363-1187","https://www.bitfang.com/computer-hardware","SanDisk CZ48 Ultra 16 GB Flash Dr...","₹ 425","","https://www.bitfang.com/sandisk-cz48-ultra-16-gb-pendrive"
"1597442363-1065","https://www.bitfang.com/computer-hardware","Antec EA-550 Platinum 550W ATX Po...","₹ 13,636","","https://www.bitfang.com/antec-ea-550-platinum-24-pin-550-w-power-supply"
"1597442363-209","https://www.bitfang.com/computer-hardware","Gskill F4-3600C18D-64GTZN 64GB 36...","₹ 37,900","","https://www.bitfang.com/gskill-f4-3600c18d-64gtzn-64gb-3600-mhz-ddr4-desktop-memory"
"1597442363-497","https://www.bitfang.com/computer-hardware","Cadyce CA-T3DP 2 Port USB Hub","₹ 7,937","","https://www.bitfang.com/cadyce-ca-t3dp-2-port-usb-hub"
"1597442363-288","https://www.bitfang.com/computer-hardware","TP-Link AC1200 Wireless MU-MIMO G...","₹ 2,253","","https://www.bitfang.com/tp-link-ac1200-wireless-mu-mimo-gigabit-router-archer-a6"
"1597442363-1122","https://www.bitfang.com/computer-hardware","ADATA S599 AS599S40GMC 40 GB SATA...","₹ 24,604","","https://www.bitfang.com/adata-as599s40gmc-s599-40-gb-solid-state-drive"
"1597442363-674","https://www.bitfang.com/computer-hardware","ADATA ASD600Q-480GU31-CRD 480 GB ...","₹ 6,091","","https://www.bitfang.com/adata-asd600q-480gu31-crd-480-gb-nand-flash-25-in-ssds"
"1597442363-1043","https://www.bitfang.com/computer-hardware","D-Link DGS-1100-26 24 10/100/1000...","₹ 35,046","","https://www.bitfang.com/d-link-dgs-1100-26-24-101001000-mbps-desktop-switch"
"1597442363-1199","https://www.bitfang.com/computer-hardware","D-Link RJ45 5 mtr Patch Cord","₹ 296","","https://www.bitfang.com/d-link-rj45-5-mtr-patch-cord-2"
"1597442363-1027","https://www.bitfang.com/computer-hardware","ASRock H81M-VG4 R3.0 LGA 1151 Int...","₹ 3,919","","https://www.bitfang.com/asrock-h81m-vg4-r30-intel-h81-ddr3-atx-desktop-motherboards"
"1597442363-310","https://www.bitfang.com/computer-hardware","V-Guard SESTO 600 600 VA 300 Watt...","₹ 2,744","","https://www.bitfang.com/v-guard-sesto-600-600-va-300-watts-ups"
