web-scraper-order,web-scraper-start-url,name,price,instock,link,link-href
"1597509001-2869","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR VENGEANCE LPX 16GB (1x16GB) DDR4 3200MHZ C16 DESKTOP RAM - BLACK","₹6,050","null","","https://www.vedantcomputers.com/products/corsair-vengeance-lp-16gbx1-ddr4-3200mhz-c16-black"
"1597509001-2259","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ANT ESPORTS H909 HD  RGB LED GAMING HEADSET","₹1,900","Out Of Stock","","https://www.vedantcomputers.com/products/ant-esports-h909-hd-rgb-led-gaming-headset"
"1597509001-3841","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","WACOM INTUOS SMALL BLACK PEN TABLET (CTL-4100/K0-CX)","₹6,500","Out Of Stock","","https://www.vedantcomputers.com/products/wacom-intuos-small-black-pen-tablet-ctl-4100-k0-cx"
"1597509001-3119","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE B550 AORUS PRO AC MOTHERBOARD","₹17,590","null","","https://www.vedantcomputers.com/products/gigabyte-b550-aorus-pro-ac-motherboard"
"1597509001-2974","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","DEEPCOOL Z3 THERMAL PASTE","₹290","null","","https://www.vedantcomputers.com/products?product_id=3166"
"1597509001-3628","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","NZXT H400I MICRO-ATX CASE MATTE BLACK","₹11,897","null","","https://www.vedantcomputers.com/products/nzxt-h400i-micro-atx-case-matte-black"
"1597509001-3763","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SAMSUNG SSD 970 EVO PLUS NVME M.2 1 TB","₹17,999","Out Of Stock","","https://www.vedantcomputers.com/products/samsung-ssd-970-evo-plus-nvme-m-2-1-tb"
"1597509001-2485","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS ROG STRIX GEFORCE RTX 2080 SUPER ADVANCED EDITION 8GB GDDR6","₹75,399","Out Of Stock","","https://www.vedantcomputers.com/products/asus-rog-strix-geforce-rtx-2080-super-advanced-edition-8gb-gddr6"
"1597509001-2540","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","BENQ RL2455S 24 INCH E-SPORTS MONITOR","₹11,350","Out Of Stock","","https://www.vedantcomputers.com/products/benq-rl2455s-24-inch-e-sports-monitor"
"1597509001-3198","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE X570 AORUS ULTRA (REV.1.0) MOTHERBOARD","₹32,900 ₹29,899","null","null",""
"1597509001-3403","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","LOGITECH G502 PROTEUS SPECTRUM GAMING MOUSE","₹4,150","Out Of Stock","","https://www.vedantcomputers.com/products/logitech-g502-proteus-spectrum"
"1597509001-2986","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ELGATO GAME CAPTURE 4K60 PRO","₹23,090","Out Of Stock","","https://www.vedantcomputers.com/products/elgato-game-capture-4k60-pro"
"1597509001-2688","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","COOLER MASTER V1300 PLATINUM FULL MODULAR PSU","₹23,025","null","","https://www.vedantcomputers.com/products/cooler-master-v1300-platinum-full-modular-psu"
"1597509001-2224","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","AMD RYZEN 5 1600 PROCESSOR (upto 3.6 Ghz / 19 MB Cache)","₹9,900","Out Of Stock","null",""
"1597509001-3158","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE GEFORCE RTX 2060 SUPER GAMING OC 8GB GDDR6","₹36,700","Out Of Stock","","https://www.vedantcomputers.com/products/gigabyte-geforce-rtx-2060-super-gaming-oc-8gb-gddr6"
"1597509001-2766","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR HS70 WIRELESS CARBON (AP) GAMING HEADSET","₹8,990","Out Of Stock","","https://www.vedantcomputers.com/products/corsair-hs70-wireless-carbon-ap-gaming-headset"
"1597509001-2221","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","AMD Ryzen 3 3100 (4 Cores 8 Threads with Max Boost Clock of 3.9GHz, Base Clock of 3.6GHz and 18MB Game Cache)","₹8,590","null","","https://www.vedantcomputers.com/products?product_id=3179"
"1597509001-3080","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE AMD RADEON RX 5700 XT 8GB GDDR6","₹37,090","Out Of Stock","","https://www.vedantcomputers.com/products/gigabyte-amd-radeon-rx-5700-xt-8gb-gddr6"
"1597509001-3828","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","STEELSERIES RIVAL 600 MOUSE","₹5,575","Out Of Stock","","https://www.vedantcomputers.com/products/steelseries-rival-600"
"1597509001-3896","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ZEBRONICS MAX PLUS USB MECHANICAL MULTICOLOR LED GAMING KEYBOARD","₹2,999 ₹2,350","Out Of Stock","","https://www.vedantcomputers.com/products/zebronics-max-plus-usb-mechanica-l-multicolor-led"
"1597509001-2523","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS VG258QR 24.5 INCH FULL HD GAMING MONITOR","₹25,900","null","","https://www.vedantcomputers.com/products/asus-vg258qr-24-5-inch-full-hd-gaming-monitor"
"1597509001-2246","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","AMD Ryzen Threadripper 3960X (24 Cores 48 Threads, With Max Boost Clock Of 4.5GHz, Base Clock Of 3.8GHz And 140MB Cache Memory)","₹122,950","null","","https://www.vedantcomputers.com/products?product_id=2964"
"1597509001-3511","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI GEFORCE RTX 2080 SEA HAWK X 8GB GDDR6","₹82,600","Out Of Stock","","https://www.vedantcomputers.com/products/msi-geforce-rtx-2080-sea-hawk-x-8gb-gddr6"
"1597509001-3945","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ZOTAC GEFORCE GT 730 4GB DDR5","₹6,900","Out Of Stock","","https://www.vedantcomputers.com/products/zotac-geforce-gt-730-4gb-ddr5"
"1597509001-2556","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","BLACKMAGIC DESIGN ATEM MINI","₹27,500","Out Of Stock","null",""
"1597509001-2990","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ELGATO GREEN SCREEN","₹14,099","Out Of Stock","","https://www.vedantcomputers.com/products/elgato-green-screen"
"1597509001-3107","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE B450 AORUS ELITE MOTHERBOARD","₹12,790 ₹10,700","Out Of Stock","","https://www.vedantcomputers.com/products/gigabyte-b450-aorus-elite"
"1597509001-3508","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI GEFORCE RTX 2080 DUKE 8GB OC GDDR6","₹74,500","Out Of Stock","","https://www.vedantcomputers.com/products/msi-geforce-rtx-2080-duke-8gb-oc-gddr6"
"1597509001-2283","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ANT-ESPORTS WB-8205 YELLOW GAMING CHAIR","₹12,040","Out Of Stock","null",""
"1597509001-3774","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SAPPHIRE NITRO+ RADEON RX 590 SPECIAL EDITION 8GB GDDR5","₹20,500 ₹18,999","Out Of Stock","","https://www.vedantcomputers.com/products/sapphire-nitro-radeon-rx-590-8gb-gddr5-special-edition"
"1597509001-3506","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI GEFORCE RTX 2070 SUPER VENTUS GP OC 8GB GDDR6","₹47,800","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3287"
"1597509001-3354","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","LENOVO P27Q-10 - 23.8 INCH QHD (4MS RESPONSE TIME, IPS PANEL) GAMING MONITOR","₹26,965","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=1575"
"1597509001-3489","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI GEFORCE GTX 1660 TI GAMING 6GB GDDR6","₹22,750 ₹21,999","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3057"
"1597509001-2436","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS PRIME B550M-A MOTHERBOARD","₹12,200","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3273"
"1597509001-3160","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE GEFORCE RTX 2060 WINDFORCE OC 6GB GDDR6","₹30,565","Out Of Stock","","https://www.vedantcomputers.com/products/gigabyte-geforce-rtx-2060-windforce-oc-6gb-gddr6"
"1597509001-3095","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE AORUS NVME GEN4 1 TB SSD","₹23,960","Out Of Stock","","https://www.vedantcomputers.com/products/gigabyte-aorus-nvme-gen4-1-tb-ssd"
"1597509001-2536","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","BENQ GW2283 21.5 INCH EYE CARE STYLISH IPS MONITOR","₹7,990","null","","https://www.vedantcomputers.com/products?product_id=2915"
"1597509001-3362","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","LG 20MP48HB 19.5 INCH FULL HD LED GAMING MONITOR","₹5,950","null","","https://www.vedantcomputers.com/products/lg-20-mp48hb-19-5-inch-full-hd-led"
"1597509001-3641","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","NZXT H710 MID-TOWER WITH TEMPERED GLASS MATTE BLACK","₹13,500","null","","https://www.vedantcomputers.com/products?product_id=3445"
"1597509001-2769","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR HX SERIES HX750 — 750 WATT 80 PLUS PLATINUM CERTIFIED FULLY MODULAR PSU","₹12,400","Out Of Stock","","https://www.vedantcomputers.com/products/corsair-hx-series-hx-750-750-watt-80-plus-platinum%E2%80%93certified-fully-modular-psu"
"1597509001-2271","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ANT-ESPORTS 8077 GREEN GAMING CHAIR","₹10,750","null","","https://www.vedantcomputers.com/products/ant-esports-8077-green"
"1597509001-3954","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ZOTAC GEFORCE GTX 1060 AMP EDITION 3GB GDDR5","₹18,750 ₹12,490","Out Of Stock","","https://www.vedantcomputers.com/products/zotac-geforce-gtx-1060-3gb-gddr5-amp-edition"
"1597509001-2962","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","DEEPCOOL MF120 GT 3 IN 1 ARGB CABINET FAN","₹3,825","null","","https://www.vedantcomputers.com/products?product_id=3333"
"1597509001-2636","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","COOLER MASTER MASTERFAN MF140R RGB CABINET FAN","₹910","Out Of Stock","","https://www.vedantcomputers.com/products/cooler-master-masterfan-mf140r-rgb-cabinet-fan"
"1597509001-3800","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SEAGATE BARRACUDA 2TB 7200 RPM HDD","₹5,650","null","","https://www.vedantcomputers.com/products/seagate-barracuda-2tb-7200-rpm-hdd"
"1597509001-2524","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS VG278QR 27 INCH FULL HD GAMING MONITOR","₹27,500","null","","https://www.vedantcomputers.com/products/asus-vg278qr-27-inch-full-hd-gaming-monitor"
"1597509001-3782","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SAPPHIRE PULSE RADEON RX 580 8GB OC LITE GDDR5","₹17,699","null","","https://www.vedantcomputers.com/products?product_id=3410"
"1597509001-3044","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","G.SKILL 8GB (8GB x 1) DDR4 - 2666 MHZ RIPJAWS V SERIES RAM","₹3,100","Out Of Stock","","https://www.vedantcomputers.com/products/g-skill-8gb-1-ddr4-2666-mhz-ripjaws-v-series"
"1597509001-3437","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","LOGITECH WIRELESS M331 SILENT PLUS RED MOUSE","₹1,190","Out Of Stock","","https://www.vedantcomputers.com/products/logitech-wireless-m331-silent-plus-red"
"1597509001-2934","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","DEEPCOOL GAMERSTORM CASTLE 360RGB V2 CPU COOLER","₹11,300","null","","https://www.vedantcomputers.com/products?product_id=3145"
"1597509001-2270","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ANT ESPORTS SUPERFLOW 120 KIT ARGB CABINET FAN","₹2,245","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3102"
"1597509001-3052","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","G.SKILL RIPJAWS V SERIES 16GB (8GB x 2) DDR4 3200 MHZ RAM","₹6,550","null","","https://www.vedantcomputers.com/products?product_id=3097"
"1597509001-3124","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE B550M DS3H MOTHERBOARD","₹10,399","null","","https://www.vedantcomputers.com/products/gigabyte-b550m-ds3h-motherboard"
"1597509001-2991","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ELGATO STREAM DECK","₹9,250","Out Of Stock","","https://www.vedantcomputers.com/products/elgato-stream-deck"
"1597509001-3006","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","G.SKILL 16GB (16GB x 1) DDR4 - 3000 MHZ RIPJAWS V SERIES RAM","₹6,150","null","","https://www.vedantcomputers.com/products/g-skill-16gb-1-ddr4-3000-mhz-ripjaws-v-series"
"1597509001-2903","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CRUCIAL MX500 250GB 3D NAND M.2 TYPE 2280 INTERNAL SSD","₹3,950","null","","https://www.vedantcomputers.com/products/crucial-mx500-250gb-3d-nand-m-2-type-2280-internal-ssd"
"1597509001-2890","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR VOID STEREO WITH USB ADAPTER GAMING HEADSET","₹5,850","Out Of Stock","","https://www.vedantcomputers.com/products/corsair-void-stereo-with-usb-adapter-headset"
"1597509001-2886","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR VOID PRO RGB USB PREMIUM WITH DOLBY 7.1 CARBON (AP) GAMING HEADSET","₹7,750","Out Of Stock","","https://www.vedantcomputers.com/products/corsair-void-pro-rgb-usb-premium-with-dolby-7-1-carbon-ap"
"1597509001-2908","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CRUCIAL P1 500GB 3D NAND NVME PCIE M.2 SSD","₹6,050","Out Of Stock","","https://www.vedantcomputers.com/products/crucial-p1-500gb-3d-nand-nvme-pcie-m-2-ssd"
"1597509001-2182","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ADATA XPG SPECTRIX D41 16GB (8GBX2) DDR4 RGB 3200MHZ RAM","₹8,200","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3362"
"1597509001-3355","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","LENOVO THINKVISION - 23 INCH FHD T2364T WIDE TOUCH GAMING MONITOR","₹23,150","Out Of Stock","","https://www.vedantcomputers.com/products/lenovo-thinkvision-23-inch-fhd-t2364t-wide-touch"
"1597509001-3339","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","KINGSTON A2000 1TB M.2 NVMe 2280 SSD","₹9,999","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3426"
"1597509001-3196","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE X570 AORUS PRO MOTHERBOARD","₹24,790","null","null",""
"1597509001-3526","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI GK-701 MECHANICAL GAMING KEYBOARD","₹7,000","Out Of Stock","","https://www.vedantcomputers.com/products/msi-gk-701-mechanical"
"1597509001-2566","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CIRCLE ELEGANTOR MID TOWER (ATX) WITH TRANSPARENT SIDE PANEL (BLACK)","₹4,750","null","","https://www.vedantcomputers.com/products/circle-elegantor-mid-tower-atx-with-transparent-side-panel-black"
"1597509001-2395","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS GEFORCE GTX 1050 TI OC LOW PROFILE 4GB GDDR5","₹9,900","Out Of Stock","","https://www.vedantcomputers.com/products/asus-geforce-gtx-1050-ti-oc-low-profile-4gb-gddr5"
"1597509001-2854","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR ST100 RGB HEADSET STAND","₹6,150","Out Of Stock","","https://www.vedantcomputers.com/products/corsair-st100-rgb-headset-stand"
"1597509001-3571","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI MPG Z390 GAMING PLUS MOTHERBOARD","₹14,099","null","","https://www.vedantcomputers.com/products/msi-mpg-z390-gaming-plus"
"1597509001-2900","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CRUCIAL BX500 960GB 3D NAND SATA 2.5-INCH SSD","₹7,250","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3036"
"1597509001-3681","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","RAZER ELECTRA V2 GAMING HEADSET","₹4,580","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=2457"
"1597509001-2405","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS GEFORCE RTX 2060 PHOENIX EDITION 6GB GDDR6","₹26,990","Out Of Stock","","https://www.vedantcomputers.com/products/asus-geforce-rtx-2060-phoenix-edition-6gb-gddr6"
"1597509001-3012","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","G.SKILL 16GB (8GBX2) 3200MHZ DDR4 Flare X RAM","₹6,760","null","","https://www.vedantcomputers.com/products?product_id=3430"
"1597509001-3175","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE H310M M.2 2.0 MOTHERBOARD","₹4,950","null","","https://www.vedantcomputers.com/products?product_id=3349"
