web-scraper-order,web-scraper-start-url,page,page-href,name,price,stock,link,link-href
"1597509818-5495","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/53/?post_type=product&taxonomy=product_cat&s","G.SKILL Trident Z RGB 8GB (8GBx1) DDR4 3200MHz RAM F4-3200C16S-8GTZR","₹6,195 ₹4,150","null","G.SKILL Trident Z RGB 8GB (8GBx1) DDR4 3200MHz RAM F4-3200C16S-8GTZR","https://www.primeabgb.com/online-price-reviews-india/g-skill-trident-z-rgb-8gb-ddr4-3200mhz-ram-f4-3200c16s-8gtzr/"
"1597509833-5545","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/52/?post_type=product&taxonomy=product_cat&s","G.SKILL TridentZ RGB 32GB (4 x 8GB) DDR4 4266MHz Memory F4-4266C17Q-32GTZR","₹72,396 ₹57,917","Sold Out","G.SKILL TridentZ RGB 32GB (4 x 8GB) DDR4 4266MHz Memory F4-4266C17Q-32GTZR","https://www.primeabgb.com/online-price-reviews-india/g-skill-tridentz-rgb-32gb-4-x-8gb-ddr4-4266mhz-memory-f4-4266c17q-32gtzr/"
"1597510419-6618","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/16/?post_type=product&taxonomy=product_cat&s","Seagate Nytro 3031 960GB 2.5″ SAS 3.0 Scaled Endurance SSD XS960SE70004","₹41,400 ₹33,120","null","Seagate Nytro 3031 960GB 2.5″ SAS 3.0 Scaled Endurance SSD XS960SE70004","https://www.primeabgb.com/online-price-reviews-india/seagate-nytro-3031-960gb-2-5-sas-3-0-scaled-endurance-ssd-xs960se70004/"
"1597509148-4296","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/93/?post_type=product&taxonomy=product_cat&s","ASUS MG278Q 27 inch 2K 144Hz FreeSync Gaming Monitor","₹52,039 ₹49,561","Sold Out","ASUS MG278Q 27 inch 2K 144Hz FreeSync Gaming Monitor","https://www.primeabgb.com/online-price-reviews-india/asus-mg278q-27-inch-2k-144hz-freesync-gaming-monitor/"
"1597509685-5249","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/61/?post_type=product&taxonomy=product_cat&s","Samsung 24 Inch SH850 High Resolution Monitor with USB-C LS24H850QFUXEN","₹30,000 ₹24,960","Sold Out","Samsung 24 Inch SH850 High Resolution Monitor with USB-C LS24H850QFUXEN","https://www.primeabgb.com/online-price-reviews-india/samsung-24-inch-sh850-high-resolution-monitor-usb-c-ls24h850qfuxen/"
"1597509925-5726","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/46/?post_type=product&taxonomy=product_cat&s","GIGABYTE AORUS 1TB M.2 2280 PCI-Express 4.0 x4 3D TLC NVMe Gen4 SSD GP-ASM2NE6100TTTD","₹23,847 ₹20,209","Sold Out","GIGABYTE AORUS 1TB M.2 2280 PCI-Express 4.0 x4 3D TLC NVMe Gen4 SSD GP-ASM2NE6100TTTD","https://www.primeabgb.com/online-price-reviews-india/gigabyte-aorus-1tb-m-2-2280-pci-express-4-0-x4-3d-tlc-nvme-gen4-ssd-gp-asm2ne6100tttd/"
"1597509480-4911","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/73/?post_type=product&taxonomy=product_cat&s","Gigabyte M8000X High-performance Laser Gaming Mouse","₹3,499","Sold Out","Gigabyte M8000X High-performance Laser Gaming Mouse","https://www.primeabgb.com/online-price-reviews-india/gigabyte-m8000x-high-performance-laser-gaming-mouse/"
"1597509083-4190","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/97/?post_type=product&taxonomy=product_cat&s","Corsair Katar Black Optical Gaming Mouse CH-9000095-AP","Call for Price","Sold Out","Corsair Katar Black Optical Gaming Mouse CH-9000095-AP","https://www.primeabgb.com/online-price-reviews-india/corsair-katar-black-optical-gaming-mouse-ch-9000095-ap/"
"1597509795-5485","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/54/?post_type=product&taxonomy=product_cat&s","Gigabyte Z390 AORUS PRO WIFI Intel Z390 Chipset Motherboard","₹23,992 ₹19,900","Sold Out","Gigabyte Z390 AORUS PRO WIFI Intel Z390 Chipset Motherboard","https://www.primeabgb.com/online-price-reviews-india/gigabyte-z390-aorus-pro-wifi-intel-z390-chipset-motherboard/"
"1597509833-5543","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/52/?post_type=product&taxonomy=product_cat&s","ADATA XPG SX6000 Lite 256GB PCIe Gen3x4 M.2 NVMe SSD ASX6000LNP-256GT-C","₹5,375 ₹4,300","Sold Out","ADATA XPG SX6000 Lite 256GB PCIe Gen3x4 M.2 NVMe SSD ASX6000LNP-256GT-C","https://www.primeabgb.com/online-price-reviews-india/adata-xpg-sx6000-lite-256gb-pcie-gen3x4-m-2-nvme-ssd-asx6000lnp-256gt-c/"
"1597509978-5792","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/43/?post_type=product&taxonomy=product_cat&s","Cooler Master MasterCase H100 Mini-ITX Case MCM-H100-KANN-S00","₹6,500 ₹5,350","Sold Out","Cooler Master MasterCase H100 Mini-ITX Case MCM-H100-KANN-S00","https://www.primeabgb.com/online-price-reviews-india/cooler-master-mastercase-h100-mini-itx-case-mcm-h100-kann-s00/"
"1597510347-6476","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/21/?post_type=product&taxonomy=product_cat&s","ASUS XONAR AE 7.1 PCIe Gaming Sound Card with 192kHz/24-bit Hi-Res Audio Quality","₹5,500 ₹4,619","Sold Out","ASUS XONAR AE 7.1 PCIe Gaming Sound Card with 192kHz/24-bit Hi-Res Audio Quality","https://www.primeabgb.com/online-price-reviews-india/asus-xonar-ae-7-1-pcie-gaming-sound-card-192khz-24-bit-hi-res-audio-quality/"
"1597509148-4310","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/93/?post_type=product&taxonomy=product_cat&s","Corsair Carbide Series SPEC-ALPHA Mid-Tower Gaming Case White/Red CC-9011083-WW","₹5,686 ₹5,476","Sold Out","Corsair Carbide Series SPEC-ALPHA Mid-Tower Gaming Case White/Red CC-9011083-WW","https://www.primeabgb.com/online-price-reviews-india/corsair-carbide-series-spec-alpha-mid-tower-gaming-case-whitered-cc-9011083-ww/"
"1597510375-6527","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/19/?post_type=product&taxonomy=product_cat&s","AOC 22B2H 21.5 inch Widescreen VA LED Black Monitor","₹8,299 ₹6,449","Sold Out","AOC 22B2H 21.5 inch Widescreen VA LED Black Monitor","https://www.primeabgb.com/online-price-reviews-india/aoc-22b2h-21-5-inch-widescreen-va-led-black-monitor/"
"1597509163-4331","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/92/?post_type=product&taxonomy=product_cat&s","Thermaltake Toughpower Grand 850W TPG-0850M Power Supply","₹15,882","Sold Out","Thermaltake Toughpower Grand 850W TPG-0850M Power Supply","https://www.primeabgb.com/online-price-reviews-india/thermaltake-toughpower-grand-850w-tpg-0850m-power-supply/"
"1597509607-5154","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/65/?post_type=product&taxonomy=product_cat&s","GIGABYTE B450 AORUS PRO WIFI Motherboard","₹17,900 ₹14,739","Sold Out","GIGABYTE B450 AORUS PRO WIFI Motherboard","https://www.primeabgb.com/online-price-reviews-india/gigabyte-b450-aorus-pro-wifi-motherboard/"
"1597510149-6110","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/33/?post_type=product&taxonomy=product_cat&s","Antec Atom V450W Non-Modular 450 watt PSU with 120mm Silence Fan Atom V450 IN","₹2,599 ₹2,150","null","Antec Atom V450W Non-Modular 450 watt PSU with 120mm Silence Fan Atom V450 IN","https://www.primeabgb.com/online-price-reviews-india/antec-atom-v450w-non-modular-450-watt-psu-120mm-silence-fan-atom-v450/"
"1597510329-6430","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/22/?post_type=product&taxonomy=product_cat&s","In Win 303C ATX Mid Tower White Gaming Gen2 Type-C Cabinet with Tempered Glass Side Panel","₹14,094 ₹11,275","Sold Out","In Win 303C ATX Mid Tower White Gaming Gen2 Type-C Cabinet with Tempered Glass Side Panel","https://www.primeabgb.com/online-price-reviews-india/in-win-303c-atx-mid-tower-white-gaming-gen2-type-c-cabinet-with-tempered-glass-side-panel/"
"1597510579-6876","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/7/?post_type=product&taxonomy=product_cat&s","Intel DC P4101 Series 512GB M.2 80mm PCIe 3.0 x4 NVMe SSD SSDPEKKA512G801","₹18,500 ₹14,300","null","Intel DC P4101 Series 512GB M.2 80mm PCIe 3.0 x4 NVMe SSD SSDPEKKA512G801","https://www.primeabgb.com/online-price-reviews-india/intel-dc-p4101-series-512gb-m-2-80mm-pcie-3-0-x4-nvme-ssd-ssdpekka512g801/"
"1597509574-5095","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/67/?post_type=product&taxonomy=product_cat&s","ASUS Dual GTX 1060 3GB best eSports Gaming Graphic Card DUAL-GTX1060-3G","₹28,000 ₹18,200","Sold Out","ASUS Dual GTX 1060 3GB best eSports Gaming Graphic Card DUAL-GTX1060-3G","https://www.primeabgb.com/online-price-reviews-india/asus-dual-gtx-1060-3gb-best-esports-gaming-graphic-card-dual-gtx1060-3g/"
"1597510306-6417","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/23/?post_type=product&taxonomy=product_cat&s","Supermicro Intel C226 Express PCH Chipset ATX Server Motherboard X10SAT","₹33,081 ₹26,465","null","Supermicro Intel C226 Express PCH Chipset ATX Server Motherboard X10SAT","https://www.primeabgb.com/online-price-reviews-india/supermicro-intel-c226-express-pch-chipset-atx-server-motherboard-x10sat/"
"1597509208-4399","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/90/?post_type=product&taxonomy=product_cat&s","Ttesport TALON Blu Gaming Mouse","Call for Price","Sold Out","Ttesport TALON Blu Gaming Mouse","https://www.primeabgb.com/online-price-reviews-india/ttesport-talon-blu-gaming-mouse/"
"1597510520-6801","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/10/?post_type=product&taxonomy=product_cat&s","Intel 10th Gen Comet Lake Core i7-10700F Processor 16M Cache, up to 4.80 GHz","Call for Price","null","Intel 10th Gen Comet Lake Core i7-10700F Processor 16M Cache, up to 4.80 GHz","https://www.primeabgb.com/online-price-reviews-india/intel-10th-gen-comet-lake-core-i7-10700f-processor-16m-cache-up-to-4-80-ghz/"
"1597509267-4522","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/86/?post_type=product&taxonomy=product_cat&s","Intel based Extreme Gaming Machine Powered by ASUS","₹236,799","null","Intel based Extreme Gaming Machine Powered by ASUS","https://www.primeabgb.com/online-price-reviews-india/intel-based-extreme-gaming-machine-powered-asus/"
"1597509148-4298","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/93/?post_type=product&taxonomy=product_cat&s","SAMSUNG 960 EVO 1TB M.2 Nvme SSD V-NAND MZ-V6E1T0BW","₹39,247 ₹35,679","Sold Out","SAMSUNG 960 EVO 1TB M.2 Nvme SSD V-NAND MZ-V6E1T0BW","https://www.primeabgb.com/online-price-reviews-india/samsung-960-evo-1tb-m-2-nvme-ssd-v-nand-mz-v6e1t0bw/"
"1597509100-4212","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/96/?post_type=product&taxonomy=product_cat&s","Intel Core i7-6950X Broadwell-E 10-Core LGA 2011-v3 Desktop Processor","Call for Price","Sold Out","Intel Core i7-6950X Broadwell-E 10-Core LGA 2011-v3 Desktop Processor","https://www.primeabgb.com/online-price-reviews-india/intel-core-i7-6950x-broadwell-e-10-core-lga-2011-v3-desktop-processor/"
"1597509558-5053","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/68/?post_type=product&taxonomy=product_cat&s","ADATA Ultimate SU650 960GB SSD ASU650SS-960GT-C","₹11,875 ₹9,500","Sold Out","ADATA Ultimate SU650 960GB SSD ASU650SS-960GT-C","https://www.primeabgb.com/online-price-reviews-india/adata-ultimate-su650-960gb-ssd-asu650ss-960gt-c/"
"1597510177-6159","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/31/?post_type=product&taxonomy=product_cat&s","Antec Neptune 240 ARGB Advance All In One 240mm Cpu Liquid Cooler","₹9,999 ₹7,700","null","Antec Neptune 240 ARGB Advance All In One 240mm Cpu Liquid Cooler","https://www.primeabgb.com/online-price-reviews-india/antec-neptune-240-argb-advance-one-240mm-cpu-liquid-cooler/"
"1597509661-5227","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/62/?post_type=product&taxonomy=product_cat&s","Kingston HyperX Fury 16GB DDR4 3200MHz Memory HX432C18FB/16","₹10,100 ₹6,800","Sold Out","Kingston HyperX Fury 16GB DDR4 3200MHz Memory HX432C18FB/16","https://www.primeabgb.com/online-price-reviews-india/kingston-hyperx-fury-16gb-ddr4-3200mhz-memory-hx432c18fb16/"
"1597510101-6022","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/36/?post_type=product&taxonomy=product_cat&s","Seagate 8TB 3.5 inch SAS 3.0 7200 RPM Enterprise Internal Hard Drive","Call for Price","null","Seagate 8TB 3.5 inch SAS 3.0 7200 RPM Enterprise Internal Hard Drive","https://www.primeabgb.com/online-price-reviews-india/seagate-8tb-3-5-inch-sas-3-0-7200-rpm-enterprise-internal-hard-drive-6/"
"1597510391-6558","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/18/?post_type=product&taxonomy=product_cat&s","Samsung 23.5 inch LS24F352FHWXXL LED Monitor","₹9,920 ₹8,840","Sold Out","Samsung 23.5 inch LS24F352FHWXXL LED Monitor","https://www.primeabgb.com/online-price-reviews-india/samsung-23-5-inch-ls24f352fhwxxl-led-monitor/"
"1597509494-4932","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/72/?post_type=product&taxonomy=product_cat&s","NZXT H400 Matte Black Tempered Glass Case CA-H400B-B1","₹9,735 ₹7,788","Sold Out","NZXT H400 Matte Black Tempered Glass Case CA-H400B-B1","https://www.primeabgb.com/online-price-reviews-india/nzxt-h400-matte-black-tempered-glass-atx-mid-tower-case-ca-h400b-b1/"
"1597509607-5138","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/65/?post_type=product&taxonomy=product_cat&s","Benq 17 inch Business Monitor with Eye-care BL702A","₹8,500 ₹7,176","Sold Out","Benq 17 inch Business Monitor with Eye-care BL702A","https://www.primeabgb.com/online-price-reviews-india/benq-17inch-business-monitor-with-eye-care-bl702a/"
"1597509978-5807","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/43/?post_type=product&taxonomy=product_cat&s","Teamgroup T-Force XTREEM 16GB (2 x 8GB) DDR4 4300MHz SDRAM RAM TXKD416G4300HC18EDC01","₹18,500 ₹15,300","Sold Out","Teamgroup T-Force XTREEM 16GB (2 x 8GB) DDR4 4300MHz SDRAM RAM TXKD416G4300HC18EDC01","https://www.primeabgb.com/online-price-reviews-india/teamgroup-t-force-xtreem-16gb-2-x-8gb-ddr4-4300mhz-ram-txkd416g4300hc18edc01/"
"1597509732-5354","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/58/?post_type=product&taxonomy=product_cat&s","SteelSeries Apex 150 Gaming Keyboard 64666","₹7,199 ₹5,099","Sold Out","SteelSeries Apex 150 Gaming Keyboard 64666","https://www.primeabgb.com/online-price-reviews-india/steelseries-apex-150-gaming-keyboard-64666/"
"1597509444-4854","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/75/?post_type=product&taxonomy=product_cat&s","AverMedia C985E Live Gamer HD Lite Stream Station","₹15,500 ₹12,088","null","AverMedia C985E Live Gamer HD Lite Stream Station","https://www.primeabgb.com/online-price-reviews-india/avermedia-c985e-live-gamer-hd-lite-stream-station/"
"1597510131-6059","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/34/?post_type=product&taxonomy=product_cat&s","G.Skill Ripjaws V Series 256GB (32GBx8) DDR4 3200 MHz RAM F4-3200C16Q2-256GVK","₹141,739 ₹113,391","Sold Out","G.Skill Ripjaws V Series 256GB (32GBx8) DDR4 3200 MHz RAM F4-3200C16Q2-256GVK","https://www.primeabgb.com/online-price-reviews-india/g-skill-ripjaws-v-series-256gb-32gbx8-ddr4-3200-mhz-ram-f4-3200c16q2-256gvk/"
"1597509626-5177","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/64/?post_type=product&taxonomy=product_cat&s","Seagate Nytro 1551 480 GB Mainstream Endurance Enterprise SSD XA480ME10063","₹16,146 ₹12,917","null","Seagate Nytro 1551 480 GB Mainstream Endurance Enterprise SSD XA480ME10063","https://www.primeabgb.com/online-price-reviews-india/seagate-nytro-1551-480-gb-mainstream-endurance-enterprise-ssd-xa480me10063/"
"1597509818-5506","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/53/?post_type=product&taxonomy=product_cat&s","INNO3D GeForce RTX 2060 TWIN X2 6GB GDDR6 Gaming Graphics Card N20602-06D6-1710VA15L","₹35,500 ₹26,762","Sold Out","INNO3D GeForce RTX 2060 TWIN X2 6GB GDDR6 Gaming Graphics Card N20602-06D6-1710VA15L","https://www.primeabgb.com/online-price-reviews-india/inno3d-geforce-rtx-2060-twin-x2-6gb-gddr6-gaming-graphics-card-n20602-06d6-1710va15l/"
"1597510215-6218","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/29/?post_type=product&taxonomy=product_cat&s","Be Quiet DARK ROCK 4 Air Cooler","₹8,600 ₹6,499","Sold Out","Be Quiet DARK ROCK 4 Air Cooler","https://www.primeabgb.com/online-price-reviews-india/quiet-dark-rock-4-air-cooler/"
"1597510419-6600","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/16/?post_type=product&taxonomy=product_cat&s","DEEPCOOL GAMMAXX L120 V2 RGB ALL IN ONE 120MM CPU LIQUID COOLER DP-H12RF-GL120V2","₹5,099 ₹4,599","null","DEEPCOOL GAMMAXX L120 V2 RGB ALL IN ONE 120MM CPU LIQUID COOLER DP-H12RF-GL120V2","https://www.primeabgb.com/online-price-reviews-india/deepcool-gammaxx-l120-v2-rgb-all-in-one-120mm-cpu-liquid-cooler-dp-h12rf-gl120v2/"
"1597510149-6090","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/33/?post_type=product&taxonomy=product_cat&s","Noctua NH-L9i Chromax Pure Black CPU Cooler – 92mm","₹6,500 ₹4,164","Sold Out","Noctua NH-L9i Chromax Pure Black CPU Cooler – 92mm","https://www.primeabgb.com/online-price-reviews-india/noctua-nh-l9i-chromax-pure-black-cpu-cooler-92mm/"
"1597509295-4574","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/84/?post_type=product&taxonomy=product_cat&s","Razer Mamba Tournament Edition – Multi-color Ergonomic Gaming Mouse – AP Packaging","₹7,499 ₹5,821","Sold Out","Razer Mamba Tournament Edition – Multi-color Ergonomic Gaming Mouse – AP Packaging","https://www.primeabgb.com/online-price-reviews-india/razer-mamba-tournament-edition-multi-color-ergonomic-gaming-mouse-ap-packaging/"
"1597510658-7044","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","2","https://www.primeabgb.com/page/2/?post_type=product&taxonomy=product_cat&s","Asus BRT-AC828 Wireless Dual-WAN VPN AC2600 Router","Call for Price","null","Asus BRT-AC828 Wireless Dual-WAN VPN AC2600 Router","https://www.primeabgb.com/online-price-reviews-india/asus-brt-ac828-wireless-dual-wan-vpn-ac2600-router/"
"1597509522-4987","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/70/?post_type=product&taxonomy=product_cat&s","Kingston A1000 M.2 2280 240GB PCI-Express 3.0 x2 3D TLC SSD SA1000M8/240G","₹5,100 ₹4,080","Sold Out","Kingston A1000 M.2 2280 240GB PCI-Express 3.0 x2 3D TLC SSD SA1000M8/240G","https://www.primeabgb.com/online-price-reviews-india/kingston-a1000-m-2-2280-240gb-pci-express-3-0-x2-3d-tlc-ssd-sa1000m8240g/"
